"","ppt","response","statement","truth","pos_judgment_phase","check_seriousness","check_attention","pos_exposure_phase","repetition","fakeness_judg"
"2374","7647","resp_fake_news","In Italy, Spain, and Portugal, solar power is more expensive than electricity from coal combustion.","false",13,1,1,NA,"new",1
"2375","7647","resp_fake_news","The form of government of the United Arab Emirates is a constitutional monarchy.","false",14,1,1,7,"repeated",1
"2376","7647","resp_real_news","Michael J. Fox is suffering from multiple sclerosis.","false",15,1,1,16,"repeated",0
"2377","7647","resp_fake_news","Rapeseed oil damages the groundwater.","false",16,1,1,9,"repeated",1
"2378","7647","resp_fake_news","Venezuela has less oil deposits than Norway.","false",17,1,1,NA,"new",1
"2379","7647","resp_real_news","If you perceive different smells in both nostrils you will only perceive one of the two smells.","true",18,1,1,NA,"new",0
"2380","7647","resp_real_news","Sinti and Roma originally come from India and Pakistan.","true",19,1,1,NA,"new",0
"2381","7647","resp_real_news","People from Europe lose more hair per day than people from Africa.","true",20,1,1,13,"repeated",0
"2382","7647","resp_fake_news","Genetically chimpanzees are the closest relatives to humans.","true",21,1,1,NA,"new",1
"2383","7647","resp_real_news","The European state with the most inhabitants/km� is the Vatican.","false",22,1,1,NA,"new",0
"2384","7647","resp_real_news","The left lung is larger than the right lung.","false",23,1,1,10,"repeated",0
"2385","7647","resp_fake_news","The actor Stan Laurel died of a heart attack.","true",24,1,1,5,"repeated",1
"2386","7647","resp_fake_news","The gas price is not contractually linked to the oil price.","true",25,1,1,NA,"new",1
"2387","7647","resp_fake_news","Will Smith's full name is William Carroll Smith Jr.","false",26,1,1,NA,"new",1
"2388","7647","resp_real_news","The first heart transplantation took place in Vienna.","true",27,1,1,NA,"new",0
"2389","7647","resp_real_news","Melania Trump was born in the Slovenian city of Novo Mesto.","true",28,1,1,0,"repeated",0
"2390","7647","resp_real_news","The heart rate of an average woman is higher than that of an average man.","true",29,1,1,NA,"new",0
"2391","7647","resp_fake_news","With the Good Friday Agreement, Ireland reaffirmed its demand for reunification with Northern Ireland.","false",30,1,1,17,"repeated",1
"2392","7647","resp_fake_news","In France, women were allowed to vote for the first time in 1919.","false",31,1,1,18,"repeated",1
"2393","7647","resp_real_news","Elon Musk was married three times.","true",32,1,1,14,"repeated",0
"2394","7647","resp_real_news","In heterosexual people the number of new HIV infections has been stable since 2010.","false",33,1,1,NA,"new",0
"2395","7647","resp_fake_news","Apart from humans, gorillas have only leopards as natural enemies.","true",34,1,1,15,"repeated",1
"2396","7647","resp_real_news","Nelson Mandela did boxing as a hobby.","true",35,1,1,1,"repeated",0
"2397","7647","resp_fake_news","People with blood group AB+ can be blood donors for all groups A and B.","false",36,1,1,19,"repeated",1
"2398","7647","resp_fake_news","Tsunami means ""beach wave"".","false",37,1,1,NA,"new",1
"2399","7647","resp_fake_news","The Spanish King Felipe VI is descended from the Merovingian dynasty.","false",38,1,1,NA,"new",1
"2400","7647","resp_real_news","Rolls-Royce uses only bull skins for its leather seats.","true",39,1,1,NA,"new",0
"2401","7646","resp_real_news","The European state with the most inhabitants/km� is the Vatican.","false",0,1,1,7,"repeated",0
"2402","7646","resp_real_news","The heart rate of an average woman is higher than that of an average man.","true",1,1,1,NA,"new",0
"2403","7646","resp_fake_news","Brad Pitt has a ban on entering China.","true",2,1,1,NA,"new",1
"2404","7646","resp_fake_news","In Italy, Spain, and Portugal, solar power is more expensive than electricity from coal combustion.","false",3,1,1,NA,"new",1
"2405","7646","resp_real_news","Babies have more bones than adults.","true",4,1,1,9,"repeated",0
"2406","7646","resp_fake_news","Bond actor Pierce Brosnan worked as a firebreather for three years.","true",5,1,1,11,"repeated",1
"2407","7646","resp_fake_news","People with blood group AB+ can be blood donors for all groups A and B.","false",6,1,1,19,"repeated",1
"2408","7646","resp_real_news","Will Smith's full name is William Carroll Smith Jr.","false",7,1,1,18,"repeated",0
"2409","7646","resp_real_news","Apart from humans, gorillas have only leopards as natural enemies.","true",8,1,1,2,"repeated",0
"2410","7646","resp_fake_news","Michael J. Fox is suffering from multiple sclerosis.","false",9,1,1,NA,"new",1
"2411","7646","resp_real_news","Genetically chimpanzees are the closest relatives to humans.","true",10,1,1,8,"repeated",0
"2412","7646","resp_real_news","Nelson Mandela did boxing as a hobby.","true",11,1,1,NA,"new",0
"2413","7646","resp_fake_news","With the Good Friday Agreement, Ireland reaffirmed its demand for reunification with Northern Ireland.","false",12,1,1,NA,"new",1
"2414","7646","resp_real_news","According to his own statement, Andy Warhol was bisexual.","false",13,1,1,NA,"new",0
"2415","7646","resp_real_news","Jaw muscles are the strongest muscles in the human body.","true",14,1,1,1,"repeated",0
"2416","7646","resp_real_news","The left lung is larger than the right lung.","false",15,1,1,NA,"new",0
"2417","7646","resp_fake_news","The largest lithium deposits in the world are located in Bolivia.","true",16,1,1,NA,"new",1
"2418","7646","resp_real_news","Tsunami means ""beach wave"".","false",17,1,1,10,"repeated",0
"2419","7646","resp_real_news","If you perceive different smells in both nostrils you will only perceive one of the two smells.","true",18,1,1,6,"repeated",0
"2420","7646","resp_fake_news","The actor Stan Laurel died of a heart attack.","true",19,1,1,NA,"new",1
"2421","7646","resp_real_news","In France, women were allowed to vote for the first time in 1919.","false",20,1,1,16,"repeated",0
"2422","7646","resp_real_news","Aspirin rarely (1 case in 1000 to 10000) leads to micro-bleeding in the gastrointestinal tract.","false",21,1,1,5,"repeated",0
"2423","7646","resp_real_news","The first heart transplantation took place in Vienna.","true",22,1,1,NA,"new",0
"2424","7646","resp_real_news","Rapeseed oil damages the groundwater.","false",23,1,1,4,"repeated",0
"2425","7646","resp_real_news","Russia produces the most aluminum worldwide.","false",24,1,1,12,"repeated",0
"2426","7646","resp_fake_news","People from Europe lose more hair per day than people from Africa.","true",25,1,1,3,"repeated",1
"2427","7646","resp_real_news","Cats can be allergic to people.","true",26,1,1,0,"repeated",0
"2428","7646","resp_real_news","Sinti and Roma originally come from India and Pakistan.","true",27,1,1,NA,"new",0
"2429","7646","resp_fake_news","The gas price is not contractually linked to the oil price.","true",28,1,1,NA,"new",1
"2430","7646","resp_fake_news","Rolls-Royce uses only bull skins for its leather seats.","true",29,1,1,17,"repeated",1
"2431","7646","resp_real_news","Venezuela has less oil deposits than Norway.","false",30,1,1,NA,"new",0
"2432","7646","resp_real_news","Elon Musk was married three times.","true",31,1,1,NA,"new",0
"2433","7646","resp_real_news","The slogan of the European Union ""United in diversity"" is based on an internet survey among students.","false",32,1,1,NA,"new",0
"2434","7646","resp_real_news","The first world climate conference was held in Geneva in 1990.","false",33,1,1,NA,"new",0
"2435","7646","resp_real_news","Melania Trump was born in the Slovenian city of Novo Mesto.","true",34,1,1,NA,"new",0
"2436","7646","resp_real_news","Hugh Grant was twice convicted of public misdemeanor of sexual nature.","false",35,1,1,NA,"new",0
"2437","7646","resp_real_news","In heterosexual people the number of new HIV infections has been stable since 2010.","false",36,1,1,15,"repeated",0
"2438","7646","resp_fake_news","The form of government of the United Arab Emirates is a constitutional monarchy.","false",37,1,1,NA,"new",1
"2439","7646","resp_real_news","The Spanish King Felipe VI is descended from the Merovingian dynasty.","false",38,1,1,14,"repeated",0
"2440","7646","resp_real_news","Elvis and Priscilla Presley have a biological child.","true",39,1,1,13,"repeated",0
"2441","7645","resp_fake_news","Apart from humans, gorillas have only leopards as natural enemies.","true",0,1,1,1,"repeated",1
"2442","7645","resp_real_news","The first heart transplantation took place in Vienna.","true",1,1,1,NA,"new",0
"2443","7645","resp_real_news","The form of government of the United Arab Emirates is a constitutional monarchy.","false",2,1,1,NA,"new",0
"2444","7645","resp_fake_news","People from Europe lose more hair per day than people from Africa.","true",3,1,1,NA,"new",1
"2445","7645","resp_real_news","If you perceive different smells in both nostrils you will only perceive one of the two smells.","true",4,1,1,NA,"new",0
"2446","7645","resp_real_news","Rolls-Royce uses only bull skins for its leather seats.","true",5,1,1,NA,"new",0
"2447","7645","resp_real_news","Russia produces the most aluminum worldwide.","false",6,1,1,17,"repeated",0
"2448","7645","resp_real_news","Cats can be allergic to people.","true",7,1,1,NA,"new",0
"2449","7645","resp_real_news","Rapeseed oil damages the groundwater.","false",8,1,1,10,"repeated",0
"2450","7645","resp_fake_news","The gas price is not contractually linked to the oil price.","true",9,1,1,11,"repeated",1
"2451","7645","resp_real_news","Melania Trump was born in the Slovenian city of Novo Mesto.","true",10,1,1,6,"repeated",0
"2452","7645","resp_real_news","In heterosexual people the number of new HIV infections has been stable since 2010.","false",11,1,1,NA,"new",0
"2453","7645","resp_fake_news","The left lung is larger than the right lung.","false",12,1,1,19,"repeated",1
"2454","7645","resp_real_news","Nelson Mandela did boxing as a hobby.","true",13,1,1,NA,"new",0
"2455","7645","resp_fake_news","Tsunami means ""beach wave"".","false",14,1,1,2,"repeated",1
"2456","7645","resp_real_news","Aspirin rarely (1 case in 1000 to 10000) leads to micro-bleeding in the gastrointestinal tract.","false",15,1,1,9,"repeated",0
"2457","7645","resp_real_news","People with blood group AB+ can be blood donors for all groups A and B.","false",16,1,1,NA,"new",0
"2458","7645","resp_real_news","Michael J. Fox is suffering from multiple sclerosis.","false",17,1,1,NA,"new",0
"2459","7645","resp_real_news","The actor Stan Laurel died of a heart attack.","true",18,1,1,NA,"new",0
"2460","7645","resp_real_news","The first world climate conference was held in Geneva in 1990.","false",19,1,1,12,"repeated",0
"2461","7645","resp_real_news","The European state with the most inhabitants/km� is the Vatican.","false",20,1,1,NA,"new",0
"2462","7645","resp_fake_news","Sinti and Roma originally come from India and Pakistan.","true",21,1,1,8,"repeated",1
"2463","7645","resp_real_news","Elvis and Priscilla Presley have a biological child.","true",22,1,1,18,"repeated",0
"2464","7645","resp_real_news","Genetically chimpanzees are the closest relatives to humans.","true",23,1,1,3,"repeated",0
"2465","7645","resp_real_news","Venezuela has less oil deposits than Norway.","false",24,1,1,7,"repeated",0
"2466","7645","resp_real_news","Hugh Grant was twice convicted of public misdemeanor of sexual nature.","false",25,1,1,NA,"new",0
"2467","7645","resp_fake_news","The largest lithium deposits in the world are located in Bolivia.","true",26,1,1,0,"repeated",1
"2468","7645","resp_real_news","Babies have more bones than adults.","true",27,1,1,NA,"new",0
"2469","7645","resp_real_news","According to his own statement, Andy Warhol was bisexual.","false",28,1,1,15,"repeated",0
"2470","7645","resp_fake_news","Bond actor Pierce Brosnan worked as a firebreather for three years.","true",29,1,1,NA,"new",1
"2471","7645","resp_fake_news","The heart rate of an average woman is higher than that of an average man.","true",30,1,1,14,"repeated",1
"2472","7645","resp_fake_news","Elon Musk was married three times.","true",31,1,1,16,"repeated",1
"2473","7645","resp_fake_news","In France, women were allowed to vote for the first time in 1919.","false",32,1,1,NA,"new",1
"2474","7645","resp_real_news","In Italy, Spain, and Portugal, solar power is more expensive than electricity from coal combustion.","false",33,1,1,NA,"new",0
"2475","7645","resp_fake_news","The Spanish King Felipe VI is descended from the Merovingian dynasty.","false",34,1,1,4,"repeated",1
"2476","7645","resp_real_news","Will Smith's full name is William Carroll Smith Jr.","false",35,1,1,NA,"new",0
"2477","7645","resp_real_news","Jaw muscles are the strongest muscles in the human body.","true",36,1,1,13,"repeated",0
"2478","7645","resp_real_news","Brad Pitt has a ban on entering China.","true",37,1,1,NA,"new",0
"2479","7645","resp_fake_news","The slogan of the European Union ""United in diversity"" is based on an internet survey among students.","false",38,1,1,5,"repeated",1
"2480","7645","resp_fake_news","With the Good Friday Agreement, Ireland reaffirmed its demand for reunification with Northern Ireland.","false",39,1,1,NA,"new",1
"2481","7644","resp_real_news","Nelson Mandela did boxing as a hobby.","true",0,1,1,NA,"new",0
"2482","7644","resp_real_news","The first world climate conference was held in Geneva in 1990.","false",1,1,1,17,"repeated",0
